tracking_id	gene_id	gene_short_name	locus	ESC	MES	HB	HE	HP	MAC
TSS9059	XLOC_008213	Pcdhb2	chr18:36930284-37841872	0.0911599	0.00941786	0.00990138	0.0344056	0	0
TSS906	XLOC_000829	Ppip5k2	chr1:97706045-97770092	16.2496	21.0889	22.4695	11.53	15.1248	13.815
TSS9060	XLOC_008214	Pcdhb3	chr18:36930284-37841872	0.0221065	0.00760969	0	0.0151146	0.0044688	0
TSS9061	XLOC_008215	Pcdhb4	chr18:36930284-37841872	0.00913049	0.0128945	0.0303166	0	0.009502	0
TSS9062	XLOC_008216	Pcdhb5	chr18:36930284-37841872	0.0183359	0.00242483	0.00257253	0.0197125	0	0.00767436
TSS9063	XLOC_008217	Pcdhb6	chr18:36930284-37841872	0	0.00381561	0.00773788	0	0	0
TSS9064	XLOC_008218	Pcdhb7	chr18:36930284-37841872	0.00951878	0.00244465	0.00805249	0.0107749	0	0.00394593
TSS9065	XLOC_008219	Pcdhb8	chr18:36930284-37841872	0.0107127	0.0113344	0.0116462	0.0182256	0	0
TSS9066	XLOC_008220	Pcdhb9	chr18:36930284-37841872	0	0	0	0	0	0
TSS9067	XLOC_008221	Pcdhb10	chr18:36930284-37841872	0	0	0	0	0	0
TSS9068	XLOC_008222	Pcdhb11	chr18:36930284-37841872	0.0160582	0.00790648	0.0209845	0.0221664	0	0
TSS9069	XLOC_008223	Pcdhb12	chr18:36930284-37841872	0.0186777	0	0	0	0	0
TSS907	XLOC_000830	Pam	chr1:97821093-98095632	2.88806	11.1521	9.35699	11.3046	6.05509	8.41715
TSS9070	XLOC_008224	Pcdhb13	chr18:36930284-37841872	0	0	0.00249232	0.00873005	0	0
TSS9071	XLOC_008225	Pcdhb14	chr18:36930284-37841872	0.0236963	0.00499205	0.0111523	0.0192122	0.00495082	0
TSS9072	XLOC_008226	Pcdhb15	chr18:36930284-37841872	0	0	0.00331452	0	0	0
TSS9073	XLOC_008227	Pcdhb16	chr18:36930284-37841872	0	0.0272255	0.0177192	0.0818381	0.031225	0.00996991
TSS9074	XLOC_008228	Pcdhb17	chr18:36930284-37841872	0.0253997	0.0226584	0.0142481	0.111024	0.0438597	0.0129166
TSS9075	XLOC_008229	Pcdhb18	chr18:36930284-37841872	0.0191216	0.00591339	0.0124829	0.0311093	0.012375	0
TSS9076	XLOC_008230	Pcdhb19	chr18:36930284-37841872	0	0.00627751	0.0247975	0.0903669	0.0035506	0.00620892
TSS9077	XLOC_008231	Pcdhb20	chr18:36930284-37841872	0.0172993	0.00252727	0.0247559	0.0884653	0.0182084	0.00994196
TSS9078	XLOC_008232	Pcdhb21	chr18:36930284-37841872	0.0119517	0.0570702	0.0571138	0.200155	0.0159576	0.0197805
TSS9079	XLOC_008233	Pcdhb22	chr18:36930284-37841872	0.244988	0.426366	0.892375	1.75549	0.361466	0.422939
TSS908	XLOC_000831	Rnf152	chr1:105276916-105356710	0.102196	0.200151	0.151039	0.0124908	0.00735553	0.0062137
TSS9080	XLOC_008234	Rell2	chr18:37955558-37969731	0.342328	0.206243	0.0835166	0.0284383	0.133569	0.437505
TSS9081	XLOC_008235	0610009O20Rik	chr18:38250248-38262629	12.2521	10.237	11.7364	12.3279	11.7811	6.2673
TSS9082	XLOC_008236	Rnf14	chr18:38296634-38317849	13.5547	15.9581	18.9223	20.0638	13.4671	31.771
TSS9083	XLOC_008236	Rnf14	chr18:38296634-38317849	0.602227	1.35157	1.69831	1.70963	1.281	1.59868
TSS9084	XLOC_008237	Ndfip1	chr18:38418974-38464406	37.2232	27.657	29.9489	32.7499	19.4323	104.981
TSS9085	XLOC_008238	Gm5820	chr18:38838672-38971274	0.0115386	0.0986004	0.0284645	0.0249957	0.00403578	0.00656214
TSS9086	XLOC_008239	Arhgap26	chr18:38993144-39376285	0.301095	0.288663	0.41609	0.117891	0.154234	0.32804
TSS9087	XLOC_008240	Pabpc2	chr18:39773496-39776082	0.0456309	0.105427	0.0647538	0.105754	0.212754	0.0800544
TSS9088	XLOC_008241	Kctd16	chr18:40258360-40531184	0.626907	0.0507055	0.0073913	0	0.0137783	0
TSS9089	XLOC_008242	Sh3rf2	chr18:42053709-42158695	0.199003	0.0291911	0.00544209	0.0468859	0.0287468	0
TSS909	XLOC_000832	Pign	chr1:105518421-105663676	2.00403	2.70005	3.00203	5.54339	9.78484	9.5809
TSS9090	XLOC_008243	Rbm27	chr18:42275352-42341540	13.751	10.8581	13.0409	9.39661	9.51169	5.69755
TSS9091	XLOC_008244	Pou4f3	chr18:42394596-42396093	0.316123	0.11073	0.0625381	0	0.00848803	0
TSS9092	XLOC_008245	Tcerg1	chr18:42511486-42575785	8.98874	13.3749	16.0705	11.0275	14.4808	4.96238
TSS9093	XLOC_008246	Stk32a	chr18:43207696-43317481	0.541695	1.72605	0.553863	0.0896577	0.107665	0.082081
TSS9094	XLOC_008247	Scgb3a2	chr18:43764326-43767399	0	0	0.0156365	0	0.0125222	0
TSS9095	XLOC_008248	Spink5	chr18:43963240-44022487	0.00749911	0.00177008	0	0	0	1.27333
TSS9096	XLOC_008249	Spink14	chr18:44027868-44032208	0	0	0	0	0	0
TSS9097	XLOC_008250	Spink6	chr18:44071392-44083610	0	0	0	0	0	0
TSS9098	XLOC_008251	Spink12	chr18:44104522-44108543	0	0	0	0	0	0
TSS9099	XLOC_008252	Npy6r	chr18:44270126-44277700	0	0	0	0.00376341	0	0
TSS91	XLOC_000080	Mrps9	chr1:42851232-42905683	18.2136	17.2654	19.2077	16.7622	17.3139	22.6717
TSS910	XLOC_000833	Bcl2	chr1:106538178-106714290	0.586208	1.72616	2.16441	2.15331	0.584925	3.12835
TSS9100	XLOC_008253	Myot	chr18:44334073-44355722	0.0396451	0	0	0	0	0
TSS9101	XLOC_008254	Dcp2	chr18:44380499-44424969	13.9286	16.9608	19.1895	14.762	16.3584	15.4596
TSS9102	XLOC_008255	Ythdc2	chr18:44828664-44889720	3.40631	4.22652	5.3382	3.17085	4.20681	2.19868
TSS9103	XLOC_008256	Kcnn2	chr18:45560153-45685883	0.629558	0.259034	0.19885	0.0696368	0.0477887	0.00995165
TSS9104	XLOC_008257	Eif1a	chr18:46597703-46610225	56.9331	55.1732	74.0664	63.5678	44.2274	70.5146
TSS9105	XLOC_008258	Ap3s1	chr18:46741916-46790826	1.08012	2.80725	2.09595	2.6388	2.50766	13.4127
TSS9106	XLOC_008259	4833403I15Rik	chr18:46850038-46905446	0.00759119	0.0205434	0	0.00885001	0	0
TSS9107	XLOC_008260	Arl14epl	chr18:46921814-46934222	1.34685	0.00394997	0.00448938	0	0	0
TSS9108	XLOC_008261	Commd10	chr18:46958875-47087994	17.928	13.9345	12.6688	13.8997	9.98175	18.9516
TSS9109	XLOC_008262	Gm5506	chr18:48045334-48048383	61.7341	12.5827	13.8419	7.84948	8.17456	6.305
TSS911	XLOC_000834	Kdsr	chr1:106720409-106759742	4.47014	6.21145	6.17647	7.01261	4.65066	3.91381
TSS9110	XLOC_008263	Dmxl1	chr18:49832996-49965473	8.36983	7.38779	7.36106	11.6423	9.27617	26.1047
TSS9111	XLOC_008264	Tnfaip8	chr18:49979426-50093229	1.79932	1.83771	2.23176	8.11085	14.6862	9.59352
TSS9112	XLOC_008264	Tnfaip8	chr18:49979426-50093229	0.133012	0.242948	0.308084	2.62503	3.44933	15.0757
TSS9113	XLOC_008265	Hsd17b4	chr18:50128200-50196270	8.63649	19.3527	15.0403	27.7415	22.1189	47.7299
TSS9114	XLOC_008266	Fam170a	chr18:50278368-50283019	0	0	0	0	0	0
TSS9115	XLOC_008267	Prr16	chr18:51117897-51304641	0.178607	0.0414712	0.0924672	0.183727	0.0396191	0
TSS9116	XLOC_008268	Ftmt	chr18:52331535-52332996	0	0.0423019	0	0	0	0.0291542
TSS9117	XLOC_008269	Srfbp1	chr18:52465692-52490738	26.6568	19.4822	25.8917	13.9008	12.5876	14.8293
TSS9118	XLOC_008270	Zfp474	chr18:52615914-52639830	0	0.00467475	0	0.00515104	0	0.0106198
TSS9119	XLOC_008271	1700034E13Rik	chr18:52646219-52663731	0	0	0	0	0	0
TSS912	XLOC_000835	Vps4b	chr1:106770787-106796725	22.8076	23.864	23.3188	22.9383	17.3172	64.9812
TSS9120	XLOC_008272	Gykl1	chr18:52693678-52695593	0.0534847	0.0518726	0.0914505	0.102741	0.14664	0.224483
TSS9121	XLOC_008273	Sncaip	chr18:52767810-52915931	8.08534e-05	4.59049e-06	0.00011987	0.000180767	0.000200514	0.136916
TSS9122	XLOC_008273	Sncaip	chr18:52767810-52915931	0.0887619	0.0947826	0.0376258	0.0428953	0.018871	0.000220743
TSS9123	XLOC_008274	Snx2	chr18:53176364-53220860	21.8017	16.9823	17.4339	23.0522	21.6247	118.767
TSS9124	XLOC_008275	Snx24	chr18:53245661-53390825	2.23654	2.83504	3.69678	5.77485	2.29336	25.2298
TSS9125	XLOC_008276	Prdm6	chr18:53464545-53575857	0.721145	2.1866	14.5682	10.6325	2.75859	0.565069
TSS9126	XLOC_008277	Csnk1g3	chr18:53862112-53955684	8.62415	7.37161	9.11769	8.45063	6.11545	6.31521
TSS9127	XLOC_008278	Gramd3	chr18:56432131-56503792	2.08179	2.62624	1.60197	4.19522	4.01111	12.2653
TSS9128	XLOC_008279	Phax	chr18:56525735-56587712	16.9941	1.16025	0	2.1051	1.90158	1.65379
TSS9129	XLOC_008279	Phax	chr18:56525735-56587712	11.8269	22.8958	25.8512	21.3127	13.3933	24.7954
TSS913	XLOC_000836	Serpinb3a	chr1:107045586-107052303	0	0	0	0	0	0
TSS9130	XLOC_008280	1700065I17Rik	chr18:56588347-56594779	0	0	0.0647104	0.0783414	0.0442977	0
TSS9131	XLOC_008281	Lmnb1	chr18:56707812-56753424	74.2779	94.6831	104.75	99.9765	66.7314	1.7134
TSS9132	XLOC_008282	Megf10	chr18:57133089-57297467	0.034921	0.0108072	0.00830688	2.42241	1.33179	0.0441708
TSS9133	XLOC_008283	Prrc1	chr18:57354732-57392719	3.57681	4.26516	4.49646	8.19506	5.19625	11.9661
TSS9134	XLOC_008284	Ctxn3	chr18:57468485-57478134	0.144733	0.0342952	0.00676838	0	0.00630856	0.0433525
TSS9135	XLOC_008285	1700011I03Rik	chr18:57533825-57731065	0	0	0	0	0	0
TSS9136	XLOC_008286	Slc12a2	chr18:57878677-57946821	9.17298	7.86817	9.80322	11.5698	6.59541	6.17047
TSS9137	XLOC_008287	Slc27a6	chr18:58556239-58612869	0.019118	0.107744	0.143814	0.101667	0.114632	3.40458
TSS9138	XLOC_008288	Isoc1	chr18:58659481-58679570	13.0087	16.3382	16.4004	9.9168	21.2514	27.8559
TSS9139	XLOC_008289	Adamts19	chr18:58836763-59053678	0.192146	0.211247	0.172513	0.0116271	0.199486	0.00292526
TSS914	XLOC_000837	Serpinb3d	chr1:107078192-107083480	0	0	0	0	0	0
TSS9140	XLOC_008290	A730017C20Rik	chr18:59062380-59076960	0	0.0251182	0	0	0	0
TSS9141	XLOC_008291	Chsy3	chr18:59175339-59411336	0.0604665	0.408387	0.694572	1.17684	0.54944	0.669797
TSS9142	XLOC_008292	Gm4951	chr18:60212076-60247820	0	0.018162	0	0	0.0124878	1.75494
TSS9143	XLOC_008293	F830016B08Rik	chr18:60293379-60303016	0	0.00933935	0.0236865	0	0	0.0538102
TSS9144	XLOC_008294	Iigp1	chr18:60376028-60392629	0.063027	2.87881	0.162574	0.0289561	0.283772	5.75157
TSS9145	XLOC_008295	Dctn4	chr18:60526220-60558762	11.7665	14.9143	15.1711	23.406	19.9463	40.48
TSS9146	XLOC_008296	Rbm22	chr18:60560785-60572729	20.2534	20.2699	26.1098	20.5027	17.905	17.2904
TSS9147	XLOC_008297	Rps14	chr18:60774595-60778546	215.683	330.332	360.93	385.57	349.463	760.673
TSS9148	XLOC_008298	Cd74	chr18:60803848-60812652	2.62629	1.97925	0.530195	0.108379	0.14265	97.0596
TSS9149	XLOC_008299	Arsi	chr18:60912239-60917768	1.45593	3.06642	0.959412	0.550812	0.331215	0
TSS915	XLOC_000838	Serpinb3b	chr1:107153960-107161114	0	0	0	0	0	0
TSS9150	XLOC_008300	Camk2a	chr18:60925631-60988152	0.143325	0.0317376	0	0	0	0
TSS9151	XLOC_008300	Camk2a	chr18:60925631-60988152	0.441279	0.0454052	0.0519081	0.140986	0.259974	2.14905
TSS9153	XLOC_008302	Csf1r	chr18:61105571-61131139	0.159452	0.00659708	0.0128851	0.102635	2.96544	233.531
TSS9154	XLOC_008303	Pde6a	chr18:61220498-61289718	0.0499692	0.0232683	0.0125626	0.0234398	0.00200457	0.00761776
TSS9155	XLOC_008304	Csnk1a1	chr18:61555581-61588299	78.962	93.1416	114.368	135.047	103.008	117.92
TSS9156	XLOC_008305	Il17b	chr18:61687934-61692537	1.59219	0.0750278	0	0	0	0
TSS9157	XLOC_008306	Sh3tc2	chr18:61953074-62015719	0.0715541	0.0334895	0.0235129	1.16297	0.443958	0
TSS9158	XLOC_008307	Htr4	chr18:62324203-62467802	0.0572526	0.00423748	0	0.0150063	0	0.00295294
TSS9159	XLOC_008308	Spink10	chr18:62548910-62741387	0.122771	0.108258	0.0408554	0.104962	0.130335	0.0503547
TSS916	XLOC_000839	Serpinb3c	chr1:107271200-107278371	0	0	0	0	0	0
TSS9160	XLOC_008309	Apcdd1	chr18:62922326-62953195	1.87942	9.83268	29.5543	33.0727	1.86544	0.112676
TSS9161	XLOC_008310	Napg	chr18:62977915-62999451	5.02296	6.72709	8.51725	8.49613	6.88757	19.2397
TSS9162	XLOC_008311	Wdr7	chr18:63708694-63989759	2.4982	4.51839	4.58271	7.42498	7.12818	36.2235
TSS9163	XLOC_008312	St8sia3	chr18:64254358-64276144	0.122095	0.125595	0.0101657	0	0	0
TSS9164	XLOC_008313	Onecut2	chr18:64340363-64398488	0.023734	0.0182453	0.0222683	0.0282063	0.00914807	0.00107094
TSS9165	XLOC_008314	Nedd4l	chr18:64887755-65217826	1.59278	1.22333	0.45947	0.367125	1.03596	1.26324
TSS9166	XLOC_008314	Nedd4l	chr18:64887755-65217826	0	0.112393	0.0617648	0.00781824	0.0448923	0.151385
TSS9167	XLOC_008315	Malt1	chr18:65430996-65478792	2.39353	1.82951	1.70002	2.11859	2.88204	48.6235
TSS9168	XLOC_008316	Zfp532	chr18:65580229-65689436	15.1575	8.42589	5.72644	4.14251	1.17458	3.2422
TSS9169	XLOC_008317	Oacyl	chr18:65698267-65751537	0.0603613	0.0416355	0.0103741	0.0844003	0.0198462	0.0680835
TSS917	XLOC_000840	Cdh19	chr1:110889194-110977372	0.0330111	0.0102227	0	0	0	0
TSS9170	XLOC_008318	Sec11c	chr18:65800577-65817657	4.95309	6.48479	8.11289	10.9594	21.4965	115.751
TSS9171	XLOC_008319	Grp	chr18:65873493-65886579	0.111865	0.0598103	0.010835	0	0	0
TSS9172	XLOC_008320	Pmaip1	chr18:66458603-66465558	11.5301	22.5704	22.5985	3.76752	10.5755	17.5877
TSS9173	XLOC_008321	Gnal	chr18:67088335-67245830	0	0.0402471	0	0	0.00868983	0
TSS9174	XLOC_008321	Gnal	chr18:67088335-67245830	0.357247	0.0950217	0.0564104	0.0690172	0.102947	0.104768
TSS9175	XLOC_008322	Chmp1b	chr18:67088335-67245830	7.8657	8.96688	10.5943	13.4276	9.76317	46.4227
TSS9176	XLOC_008323	Impa2	chr18:67289222-67318841	12.8872	8.38266	7.6293	5.68481	7.56758	8.6395
TSS9177	XLOC_008324	Cidea	chr18:67343563-67367794	0.354581	0.108179	0.0508024	0	0.0166583	0.0121564
TSS9178	XLOC_008325	Tubb6	chr18:67390730-67402749	101.888	84.1561	95.6853	142.844	43.3292	51.5945
TSS9179	XLOC_008326	Slmo1	chr18:67464848-67480581	1.35623	0.899847	0.638726	0.0827933	0.0197794	0.138056
TSS918	XLOC_000841	Dsel	chr1:111858701-111864918	2.16644	4.59884	3.70986	4.8994	2.31672	4.94503
TSS9180	XLOC_008327	Psmg2	chr18:67641598-67654162	20.1105	23.462	25.6886	16.0901	20.9623	9.61619
TSS9181	XLOC_008328	Seh1l	chr18:67774875-67795487	36.8085	33.0367	40.1764	24.5544	29.2296	14.0133
TSS9182	XLOC_008329	Cep192	chr18:67800106-67885170	12.5163	11.002	13.04	12.7589	13.4946	5.9733
TSS9183	XLOC_008330	Ldlrad4	chr18:67933256-68255549	0.534105	1.07385	0.450262	0.662752	0.705862	5.33695
TSS9184	XLOC_008331	Rnmt	chr18:68300354-68324852	20.2068	13.2084	15.8137	10.2719	10.2656	9.37214
TSS9185	XLOC_008332	Mc5r	chr18:68337602-68339711	0.616547	0.0423311	0.00895487	0.350322	3.91054	0.0246551
TSS9186	XLOC_008333	Tcf4	chr18:69344491-69687967	1.44326	2.57568	2.64038	3.50601	2.49341	0.594128
TSS9187	XLOC_008333	Tcf4	chr18:69344491-69687967	0.241202	3.86608	3.35418	6.32945	2.95494	4.6616
TSS9188	XLOC_008334	Ccdc68	chr18:69925558-69969484	0.788983	0.363524	0.0904944	0.643362	0.555012	0.0277435
TSS9189	XLOC_008335	Stard6	chr18:70472544-70501063	0.0459582	0.00673228	0.0494764	0.0550692	0.0432411	0.132507
TSS919	XLOC_000842	Tsn	chr1:118298517-118311132	27.9028	33.3136	34.4276	26.1054	25.8217	26.5007
TSS9190	XLOC_008336	Mbd2	chr18:70568291-70626131	9.63638	5.67605	5.60429	14.7845	15.0164	42.5025
TSS9191	XLOC_008337	Mex3c	chr18:73572704-73592578	19.6205	23.8323	24.2881	24.9819	13.4027	19.6933
TSS9192	XLOC_008338	Mro	chr18:73859386-73879134	0.054607	0.0040612	0.00897403	0	0.00402766	0
TSS9193	XLOC_008339	Cxxc1	chr18:74216211-74221491	5.20194	10.4008	11.6437	9.50463	9.91448	10.4269
TSS9194	XLOC_008340	Mbd1	chr18:74268287-74282684	2.3497	4.76371	4.60509	6.9382	7.51326	13.5822
TSS9195	XLOC_008341	Ccdc11	chr18:74283099-74359984	0.0742742	0.0781474	0.0331777	0.0308285	0.0126093	0.0455088
TSS9196	XLOC_008342	Myo5b	chr18:74442618-74771477	0.674075	0.531384	0.144445	0.0534728	0.047316	0.00462249
TSS9197	XLOC_008343	Acaa2	chr18:74779211-74806207	9.23832	11.822	20.107	21.0428	22.708	98.7141
TSS9198	XLOC_008344	Rpl17	chr18:75000476-75003381	1.54169	2.57514	2.62164	1.97714	2.10195	2.36827
TSS9199	XLOC_008345	BC031181	chr18:75005899-75009933	21.376	19.7394	20.8684	21.0124	19.5501	70.6587
TSS92	XLOC_000081	Gpr45	chr1:42952871-43035449	0	0	0	0	0	0
TSS920	XLOC_000843	Gli2	chr1:118834060-119053619	0.852406	0.358223	0.647899	0.417108	0.126862	0
TSS9200	XLOC_008346	Dym	chr18:75018771-75286966	2.80075	4.29112	4.42028	5.25846	8.93557	7.86568
TSS9201	XLOC_008347	Smad7	chr18:75367364-75395934	11.5767	12.2487	14.3534	12.7062	5.38201	0.930228
TSS9202	XLOC_008348	Zbtb7c	chr18:75820177-76148564	0.187078	0.231866	1.14322	0.236475	0.0786294	0.0913277
TSS9203	XLOC_008349	Smad2	chr18:76241700-76311747	7.02903	5.47986	7.03372	9.94984	5.49214	7.98167
TSS9204	XLOC_008349	Smad2	chr18:76241700-76311747	0.274584	0.59709	0.488386	0.664364	0.949037	0.521195
TSS9205	XLOC_008350	Skor2	chr18:76856404-76900342	0	0	0	0	0	0
TSS9206	XLOC_008351	Ier3ip1	chr18:76930026-76941614	15.8904	16.8391	21.4397	22.8981	16.4447	33.5953
TSS9207	XLOC_008352	Hdhd2	chr18:76944114-76972171	6.87477	6.45939	8.15067	6.66031	10.0131	14.7918
TSS9208	XLOC_008352	Hdhd2	chr18:76944114-76972171	0.515951	1.66242	0.61941	3.71449	1.32551	2.61982
TSS9209	XLOC_008353	Pias2	chr18:77065207-77155708	8.65871	10.1798	10.4754	7.01368	5.53601	5.17534
TSS921	XLOC_000844	Inhbb	chr1:119415464-119422248	0.73686	0.0100405	0.0255099	0.0138109	0.0111755	0.0216744
TSS9210	XLOC_008353	Pias2	chr18:77065207-77155708	0.873903	6.16106	5.10524	5.77642	6.03954	3.87188
TSS9211	XLOC_008354	St8sia5	chr18:77185846-77255450	0.112011	0	0.0130214	0.00496413	0	0
TSS9212	XLOC_008355	Loxhd1	chr18:77281957-77442257	0	0	0	0	0	0
TSS9213	XLOC_008356	Atp5a1	chr18:77773767-77782868	299.119	298.944	348.583	286.201	318.852	434.579
TSS9214	XLOC_008357	Pstpip2	chr18:77794549-77882879	2.65775	0.683544	0.317317	0.564538	4.0161	8.04319
TSS9215	XLOC_008358	Epg5	chr18:77938466-78035027	2.34251	2.64982	2.89191	3.72231	5.48991	8.94554
TSS9216	XLOC_008359	Pard6g	chr18:80046894-80119640	5.13565	3.78892	4.86227	4.39651	2.24394	0.356195
TSS9217	XLOC_008360	Txnl4a	chr18:80206797-80225851	71.5371	84.5715	97.6921	75.2199	76.4189	135.895
TSS9218	XLOC_008361	Pqlc1	chr18:80255244-80292724	0.447397	0	0.436925	0.983389	0.982443	9.65762
TSS9219	XLOC_008361	Pqlc1	chr18:80255244-80292724	3.92736	1.10875	1.32472	3.99304	2.59398	13.2168
TSS922	XLOC_000845	Ralb	chr1:119470304-119504782	11.7869	25.9247	28.9877	113.76	35.8059	69.0366
TSS9220	XLOC_008362	Mbp	chr18:82475122-82585637	0.595919	0.556186	1.16777	1.81002	7.13923	14.6146
TSS9221	XLOC_008362	Mbp	chr18:82475122-82585637	0.0238279	0	0.0638629	0.167024	0.347094	0.907267
TSS9222	XLOC_008363	Zfp516	chr18:82910878-83005314	1.1775	0.380251	2.78335	5.4625	0.27138	4.35964
TSS9223	XLOC_008363	Zfp516	chr18:82910878-83005314	2.02626	5.21124	11.0147	6.17776	3.50243	8.08209
TSS9224	XLOC_008364	Zadh2	chr18:84088157-84097514	1.98357	1.57187	2.7173	7.91683	4.83661	9.67609
TSS9225	XLOC_008365	Fam69c	chr18:84720241-84740436	0.0647802	0.147951	0.0167066	0	0	0
TSS9226	XLOC_008366	Cyb5	chr18:84851413-84879863	83.2208	157.968	125.354	88.2035	60.376	171.867
TSS9227	XLOC_008367	Fbxo15	chr18:84935024-84981392	45.2206	3.78701	1.11237	0.145128	0.0712807	0
TSS9228	XLOC_008368	Neto1	chr18:86394951-86501897	0	0.00242629	0.00255362	0.00640853	0	0
TSS9229	XLOC_008369	Cbln2	chr18:86713047-86718283	0.344491	0.909322	0.308481	0.00890518	0.00400751	0.022272
TSS923	XLOC_000846	Epb4.1l5	chr1:119545032-119649000	7.43676	7.72547	7.50965	9.92381	7.97126	1.64341
TSS9230	XLOC_008370	Rttn	chr18:88971789-89131014	3.99376	3.37477	3.73523	4.73228	4.90437	4.28221
TSS9231	XLOC_008371	Cd226	chr18:89197426-89270327	0.0235397	0.00415092	0	0.150436	1.83834	0.299654
TSS9232	XLOC_008372	Tmx3	chr18:90510153-90543267	10.0501	14.7221	19.7751	16.4952	16.3997	28.2796
TSS9233	XLOC_008373	Vmn1r238	chr18:3122491-3123412	0	0	0	0	0	0
TSS9234	XLOC_008374	Crem	chr18:3266353-3337589	0	0.191138	5.15384e-05	2.30311	1.37976	1.92583
TSS9235	XLOC_008374	Crem	chr18:3266353-3337589	0	0	0	0	0	0
TSS9236	XLOC_008374	Crem	chr18:3266353-3337589	1.16113	0.865693	1.12522	1.79197	1.15551	1.50582
TSS9237	XLOC_008374	Crem	chr18:3266353-3337589	1.60585	1.66715	1.55409	1.89003	2.33645	1.23564
TSS9238	XLOC_008375	Map3k8	chr18:4331326-4352953	0.619913	1.36036	0.408073	0.379173	0.50465	8.56096
TSS9239	XLOC_008376	Zfp438	chr18:5210030-5334439	0.929511	0.487059	0.786218	1.02867	0.890407	0.982238
TSS924	XLOC_000847	Ptpn4	chr1:119658092-119837071	2.74155	4.13422	4.44379	2.72484	3.32531	3.49636
TSS9240	XLOC_008377	Arhgap12	chr18:6024449-6136098	5.24243	11.0489	10.2529	13.4169	8.61085	15.6746
TSS9241	XLOC_008378	Kif5b	chr18:6201004-6241524	35.7201	30.6846	39.2914	42.1623	38.1141	55.4189
TSS9242	XLOC_008379	Epc1	chr18:6435950-6516108	6.0697	9.53776	10.7124	10.077	9.95193	8.48754
TSS9243	XLOC_008379	Epc1	chr18:6435950-6516108	0.739455	1.40379	1.14963	1.61887	1.23609	2.10075
TSS9244	XLOC_008380	Mkx	chr18:6934965-7004779	3.39426	5.63773	1.88247	0.319081	0.159962	0.281185
TSS9245	XLOC_008381	Armc4	chr18:7088232-7297901	0.105993	0.200627	0.0383081	0.00271758	0.0130192	0.490536
TSS9246	XLOC_008382	Mpp7	chr18:7347961-7626863	6.66143	8.03822	7.46787	6.37571	8.46314	7.45108
TSS9247	XLOC_008383	Gjd4	chr18:9278606-9282809	0	0	0.0070805	0.00361952	0.0132861	0.00520964
TSS9248	XLOC_008384	Ccny	chr18:9314043-9450150	8.94797	16.3564	17.7993	25.2719	19.815	85.6836
TSS9249	XLOC_008385	Cetn1	chr18:9618418-9619469	0.080954	0.0856515	0.13164	0.104865	0.117222	0.399178
TSS925	XLOC_000848	Tmem177	chr1:119907898-119913168	2.75972	2.70574	3.09248	2.4483	2.73508	3.01923
TSS9250	XLOC_008386	Usp14	chr18:9958179-10030149	11.0429	27.5197	33.461	31.7258	29.4672	31.3368
TSS9251	XLOC_008387	Rock1	chr18:10064400-10181792	10.9153	12.9557	14.8247	16.4675	13.3894	15.6269
TSS9252	XLOC_008388	Esco1	chr18:10566511-10610352	7.53956	7.11662	7.67026	7.88842	7.15041	10.0967
TSS9253	XLOC_008389	Abhd3	chr18:10644410-10706696	0.36919	0.602359	0.760074	0.251451	0.176352	6.86858
TSS9254	XLOC_008390	Tmem241	chr18:11981938-12121453	0.311714	0.44663	0.531674	1.47875	0.874948	5.17061
TSS9255	XLOC_008391	Npc1	chr18:12168729-12236386	5.06786	6.42282	5.56218	10.0126	4.57753	63.8574
TSS9256	XLOC_008392	Ankrd29	chr18:12252356-12305720	0.0406404	0.00528958	0.0344948	0.088888	0.0567849	0.119642
TSS9257	XLOC_008393	Osbpl1a	chr18:12755311-12941841	0.763263	0.145459	0.720355	0.613545	0.256358	0.728353
TSS9258	XLOC_008393	Osbpl1a	chr18:12755311-12941841	0	0.951121	1.23657	0.979083	0.239677	0.169835
TSS9259	XLOC_008393	Osbpl1a	chr18:12755311-12941841	0.613988	1.51778	2.03287	1.44299	0.576123	0.0487851
TSS926	XLOC_000849	Gm101	chr1:119923518-119995210	0.0248641	0.0300773	0.00372226	0.0077094	0	0
TSS9260	XLOC_008393	Osbpl1a	chr18:12755311-12941841	0	0	0.038333	0.0794727	0	0
TSS9261	XLOC_008393	Osbpl1a	chr18:12755311-12941841	6.98384	7.97657	9.23346	8.94189	7.92439	14.4534
TSS9262	XLOC_008394	Zfp521	chr18:13687013-13972733	0.527638	1.65586	3.20248	5.35948	3.86432	0.0578925
TSS9263	XLOC_008395	Ss18	chr18:14625628-14682914	37.8361	29.1856	26.8564	23.5955	17.6309	21.1133
TSS9264	XLOC_008396	Kctd1	chr18:14968684-15151446	0.399081	0.550763	0.932013	1.02603	0.584142	0.283939
TSS9265	XLOC_008396	Kctd1	chr18:14968684-15151446	0.0422964	0.0174958	0.134471	0.157046	0.23636	0.0545965
TSS9266	XLOC_008397	Aqp4	chr18:15389393-15403684	0.00469294	0	0.0120051	0	0.00164142	0
TSS9267	XLOC_008398	Chst9	chr18:15452174-15718046	0	0.0250206	0.0384064	0.00762805	0	0
TSS9268	XLOC_008399	Cdh2	chr18:16588876-16809049	3.67184	13.9595	25.3898	13.3848	4.01977	1.21355
